code,subject,number,designator,name,rating,workload,Hu,So,Sc,WR,L,QR,skills,areas,num_students
HIST 494,HIST,494,NA,Individual Writing Tutorial,4.75,3.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,5
HIST 495,HIST,495,NA,The Senior Essay,3.63,3.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,90
HIST 496,HIST,496,NA,The Senior Essay,3.85,4.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2
HIST 497,HIST,497,NA,One-Term Senior Essay,3.76,4.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,5
HLTH 081,HLTH,81,NA,IssuesIn Medicine&PublicHealth,3.81,2.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,7
HLTH 140,HLTH,140,NA,Health of the Public,4.39,3.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,118
HLTH 485,HLTH,485,NA,Global Health Justice,2.88,4.38,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,8
HLTH 490,HLTH,490,NA,Global Health Research Colloq,4.26,3.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,5
HMRT 100,HMRT,100,NA,Human Rights Theory & Politics,3.35,2.59,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,75
HMRT 400,HMRT,400,NA,Human Rights Capstone,3.79,3.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,16
HNDI 110,HNDI,110,NA,Elementary Hindi I,3.9699999999999998,2.7800000000000002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,4
HNDI 120,HNDI,120,NA,Elementary Hindi II,3.98,2.68,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,5
HNDI 130,HNDI,130,NA,Intermediate Hindi I,3.79,2.7800000000000002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,2
HNDI 132,HNDI,132,NA,Accelerated Hindi I,3.91,2.63,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,15
HNDI 142,HNDI,142,NA,Accelerated Hindi II,4.35,2.7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,7
HNDI 150,HNDI,150,NA,Advanced Hindi,3.96,2.52,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,6
HNDI 159,HNDI,159,NA,HindiLiterature&PublicCulture,4.06,2.4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,11
HNDI 198,HNDI,198,NA,Advanced Tutorial,4.43,2.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
HSAR 015,HSAR,15,NA,Ten Indian Objects,3.8,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,4
HSAR 115,HSAR,115,NA,IntroHistArt:Renaissnc-Present,4.42,2.95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,106
HSAR 143,HSAR,143,NA,BuddhistArt&Archtectr900to1600,3.99,2.2800000000000002,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,14
HSAR 150,HSAR,150,NA,Global Sacred Art & Archt,4.22,2.94,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,21
HSAR 176,HSAR,176,NA,The Politics of Representation,4.58,2.83,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,78
HSAR 220,HSAR,220,NA,Intro Contemporary Art,4.5,2.95,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,178
HSAR 264,HSAR,264,NA,Constantinople/Istanbul,4.07,3.05,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,14
HSAR 282,HSAR,282,NA,Renaissance Bodies,4.72,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,24
HSAR 293,HSAR,293,NA,Baroque Rome,4.23,2.48,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,26
HSAR 343,HSAR,343,NA,The History of Photography,3,2.71,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,10
HSAR 383,HSAR,383,NA,Sacred Space in South Asia,4.13,3.34,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,10
HSAR 401,HSAR,401,NA,CriticalApproachesToArtHistory,4.09,3.68,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,15
HSAR 412,HSAR,412,NA,Material&MeaningAncientAmerica,4.44,2.56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,11
HSAR 426,HSAR,426,NA,American Silver,4.64,2.65,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,10
HSAR 436,HSAR,436,NA,The Art of Crisis,3.67,3.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,6
HSAR 439,HSAR,439,NA,Surrealism,4.38,3.63,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,10
HSAR 447,HSAR,447,NA,EpicIndia:RamaStoryVIsualArt,3.6,2.91,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,11
HSAR 448,HSAR,448,NA,The Long 1960s,4.6,3.11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,15
HSAR 450,HSAR,450,NA,Victorian Radicals,4,3.85,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,14
HSAR 455,HSAR,455,NA,Conceptualization of Space,5,3.14,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,11
HSAR 466,HSAR,466,NA,Technical Examination of Art,4.22,2.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,6
HSAR 499,HSAR,499,NA,The Senior Essay,4.22,4.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,4
HSHM 490,HSHM,490,NA,Yearlong Senior Project,3.77,3.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,27
HSHM 491,HSHM,491,NA,Yearlong Senior Project,3.84,4.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,29
HUMS 071,HUMS,71,NA,Intellectual Circles,4.42,3.17,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,19
HUMS 075,HUMS,75,NA,The Art of Watercolor,4,3.24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,14
HUMS 082,HUMS,82,NA,Six Pretty Good Books,3.45,3.01,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,20
HUMS 094,HUMS,94,NA,Science and the Humanities,4.33,3.37,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,15
HUMS 128,HUMS,128,NA,Gilgamesh to Persepolis,4.33,2.67,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,18
HUMS 130,HUMS,130,NA,How to Read,3.5300000000000002,2.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,21
HUMS 143,HUMS,143,NA,Intro to Ancient Greek History,4.18,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,13
HUMS 150,HUMS,150,NA,Shakespre:HistsComedies&Poems,4.63,2.33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,11
HUMS 151,HUMS,151,NA,Shakespeare:Tragedies&Romances,4.22,2.42,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,11
HUMS 152,HUMS,152,NA,PoetcInfluencShakespearToKeats,4.47,2.63,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,8
HUMS 180,HUMS,180,NA,Dante in Translation TR,4.4,2.98,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,24
HUMS 205,HUMS,205,NA,BoundariesOf theBody inLaw&Lit,4.65,2.1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,19
HUMS 207,HUMS,207,NA,Possession,4.63,3.01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,15
HUMS 212,HUMS,212,NA,Mystical Poetry Judaism Islam,4.32,3.13,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,7
HUMS 241,HUMS,241,NA,Baseball as Grand Strategy,4,2.43,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,8
HUMS 247,HUMS,247,NA,Iconic Material Culture,3.86,3.22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,"Hu, So",15
HUMS 295,HUMS,295,NA,Trials of Uncertainty,3.94,2.49,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,10
HUMS 318,HUMS,318,NA,War and Its Literature,3.3,3.7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,16
HUMS 320,HUMS,320,NA,The Underworld,4.46,3.18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,12
HUMS 351,HUMS,351,NA,The Puritans to the Civil War,4.65,3.86,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,23
HUMS 411,HUMS,411,NA,Life Worth Living,4.45,2.9699999999999998,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,14
HUMS 444,HUMS,444,NA,The City of Rome,4.12,3.51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,4
HUMS 449,HUMS,449,NA,Secret Life of Radio,4.78,2.67,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,16
HUMS 470,HUMS,470,NA,SpecialStudiesInTheHumanities,4.5,3.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
HUMS 471,HUMS,471,NA,SpecialStudiesInTheHumanities,4.5,3.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2
HUMS 491,HUMS,491,NA,The Senior Essay,4.52,4.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,7
INDN 110,INDN,110,NA,Elementary Indonesian I,4.54,2.37,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,17
INDN 120,INDN,120,NA,Elementary Indonesian II,4.59,2.67,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,16
INDN 130,INDN,130,NA,Intermediate Indonesian I,4.32,2.7800000000000002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,17
INDN 140,INDN,140,NA,Intermediate Indonesian II,4.5600000000000005,2.6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,7
INDN 150,INDN,150,NA,Advanced Indonesian I,4.36,2.68,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,5
INDN 160,INDN,160,NA,Advanced Indonesian II,4.77,2.36,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,2
INDN 170,INDN,170,NA,Adv Indonesian: Special Topics,4.7,2.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,9
INDN 180,INDN,180,NA,Project on Indonesia,5,2.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,9
INDN 470,INDN,470,NA,Independent Tutorial,5,2.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
INDN 471,INDN,471,NA,Independent Tutorial,4.75,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2
ITAL 110,ITAL,110,NA,Elementary Italian I,4.29,3.36,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,13
ITAL 120,ITAL,120,NA,Elementary Italian II,4.16,3.16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,8
ITAL 125,ITAL,125,NA,Intensive Elementary Italian,4.39,3.93,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,15
ITAL 130,ITAL,130,NA,Intermediate Italian I,4.01,2.98,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,14
ITAL 140,ITAL,140,NA,Intermediate Italian II,4.26,2.7800000000000002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,8
ITAL 150,ITAL,150,NA,AdvancedCompositn&Conversation,4.2,2.51,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,7
ITAL 151,ITAL,151,NA,Advanced Italian Workshop,4.35,2.13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,7
ITAL 162,ITAL,162,NA,Duecento to the Renaissance,4.67,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,14
ITAL 185,ITAL,185,NA,Italian History from 1945,4.26,3.06,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,11
ITAL 367,ITAL,367,NA,SayingGoodbyeArtDeathAfterlife,4.71,3.29,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,12
JAPN 110,JAPN,110,NA,Elementary Japanese I,4.53,4.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,14
JAPN 120,JAPN,120,NA,Elementary Japanese II,4.55,4.34,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,8
JAPN 130,JAPN,130,NA,Intermediate Japanese I,4.52,4.32,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,12
JAPN 140,JAPN,140,NA,Intermediate Japanese II,4.72,3.89,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,8
JAPN 150,JAPN,150,NA,Advanced Japanese I,4.28,3.7800000000000002,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,9
JAPN 151,JAPN,151,NA,Advanced Japanese II,4.62,3.8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,8
JAPN 156,JAPN,156,NA,Advanced Japanese III,4.34,3.99,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,13
JAPN 157,JAPN,157,NA,Advanced Japanese IV,4.51,3.8200000000000003,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,3
JAPN 170,JAPN,170,NA,Intro to Literary Japanese,4.5,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,5
JAPN 171,JAPN,171,NA,Readings in Literary Japanese,5,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,1
JDST 297,JDST,297,NA,American Jewish Identity,4.17,2.33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,7
JDST 306,JDST,306,NA,Israeli Narratives TR,4.62,3.11,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,6
JDST 391,JDST,391,NA,MidrashSem:SifreShofetim,3.83,1.83,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,4
JDST 400,JDST,400,NA,The Bible in Antiquity,4.04,2.33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,10
KREN 110,KREN,110,NA,Elementary Korean I,4.5600000000000005,3.05,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,12
KREN 120,KREN,120,NA,Elementary Korean II,4.17,3.11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,13
KREN 130,KREN,130,NA,Intermediate Korean I,3.47,3.08,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,13
KREN 132,KREN,132,NA,IntermedKoreanAdvncedLearnrs I,4.03,3.23,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,12
KREN 140,KREN,140,NA,Intermediate Korean II,4.53,2.86,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,15
KREN 142,KREN,142,NA,IntermedKoreanAdvncedLearnrsII,4.61,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,23
KREN 150,KREN,150,NA,Advanced Korean I,4.05,2.8200000000000003,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,19
KREN 151,KREN,151,NA,Advanced Korean II,3.32,3.29,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,4
KREN 152,KREN,152,NA,Adv Korean for Adv Learners,4.41,3.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,21
KREN 154,KREN,154,NA,Advanced Korean III,3.45,3.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,2
LAST 222,LAST,222,NA,Legal Spanish,4.03,2.24,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,19
LAST 223,LAST,223,NA,Spanish in Film,3.95,3.37,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,13
LAST 225,LAST,225,NA,SpanishFor Medical Professions,4.27,2.22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,27
LAST 227,LAST,227,NA,Creative Writing,4.64,2.83,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,12
LAST 243,LAST,243,NA,Advanced Spanish Grammar,3.95,3.8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,14
LAST 247,LAST,247,NA,IntroToCulturesOfLatinAmerica,3.9,2.47,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,30
LAST 261,LAST,261,NA,StudiesIn Spanish Literature I,4.44,2.67,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,8
LAST 262,LAST,262,NA,StudiesInSpanish Literature II,4.09,3.07,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,17
LAST 351,LAST,351,NA,Borges: Literature and Power,4.19,2.42,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,22
LAST 394,LAST,394,NA,World Cities and Narratives TR,4.31,2.42,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,5
LAST 491,LAST,491,NA,The Senior Essay,3.4,4.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
LATN 110,LATN,110,NA,The Elements of Latin Grammar,3.98,3.7199999999999998,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,8
LATN 120,LATN,120,NA,LatinGrammar Review & Readings,3.93,3.81,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,11
LATN 131,LATN,131,NA,Latin Prose: An Introduction,3.83,3.35,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,15
LATN 141,LATN,141,NA,Latin Poetry: An Introduction,4.06,3.31,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,4
LATN 390,LATN,390,NA,Latin Syntax and Stylistics,4.03,4.19,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,10
LATN 410,LATN,410,NA,Livy's Rome,3.56,3.89,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,4
LATN 411,LATN,411,NA,Early Rome: Aeneas to Romulus,3.55,3.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,22
LATN 431,LATN,431,NA,Catullus,3.51,3.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,12
LATN 438,LATN,438,NA,Cicero's Political Speeches,4.11,3.22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,12
LATN 450,LATN,450,NA,Roman Dining,4.2,3.21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,11
LING 077,LING,77,NA,MappingDialectsAmericanEnglish,4.17,2.92,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,13
LING 110,LING,110,NA,Language: Intro to Linguistics,3.7,2.47,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,43
LING 112,LING,112,NA,Historical Linguistics,3.39,2.99,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,19
LING 115,LING,115,NA,Introductory Sanskrit I,4.19,2.63,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,3
LING 146,LING,146,NA,Language and Gender,4,2.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,19
LING 202,LING,202,NA,The Voynich Manuscript,4.17,2.43,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,20
LING 211,LING,211,NA,GrammaticalDiversityUS English,4.21,3.06,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,15
LING 212,LING,212,NA,Linguistic Change,3.5,2.58,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,6
LING 232,LING,232,NA,Phonology I,3.52,3.48,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,15
LING 234,LING,234,NA,Quantitative Linguistics,4.41,3.05,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,14
LING 235,LING,235,NA,Phonology II,4.75,3.25,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,6
LING 241,LING,241,NA,Field Methods,3,3.5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,5
LING 253,LING,253,NA,Syntax I,4.25,2.96,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,22
LING 254,LING,254,NA,Syntax II,4.29,3.65,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,WR,So,8
LING 263,LING,263,NA,Semantics I,3.52,2.95,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,QR,So,15
LING 266,LING,266,NA,CogntvFoundatnsOfMeaningChange,3.6,2.4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,10
LING 271,LING,271,NA,Philosophy of Language,3.89,3.03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,15
LING 275,LING,275,NA,Pragmatics,3.8,2.38,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,5
LING 345,LING,345,NA,The Syllable and Below,4,3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,5
LING 372,LING,372,NA,"Meaning, Concepts, and Words",3.88,2.83,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,10
LING 380,LING,380,NA,Neural Networks and Language,4,3.36,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,QR,So,27
LING 381,LING,381,NA,ArgumentStructure&Morphology,4.67,3.5,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,WR,So,10
LING 490,LING,490,NA,ResearchMethods in Linguistics,3.85,3.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,6
LING 491,LING,491,NA,The Senior Essay,4.27,3.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,8
LITR 022,LITR,22,NA,Music and Literature,3.85,4,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,16
LITR 140,LITR,140,NA,How To Compare,3.14,3.23,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,10
LITR 245,LITR,245,NA,Tolstoy and Dostoevsky TR,4.42,3.6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,32
LITR 252,LITR,252,NA,Machado de Assis TR,4.02,3.19,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,5
LITR 331,LITR,331,NA,Medieval World Literature,3.91,2.91,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,17
LITR 465,LITR,465,NA,Inquisitions,4.21,2.15,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,L,Hu,9
LITR 488,LITR,488,NA,DirectedReading/IndividResrch,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
LITR 491,LITR,491,NA,The Senior Essay,4.05,3.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
MATH 107,MATH,107,NA,Mathematics in the Real World,3.61,2.73,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,32
MATH 108,MATH,108,NA,Estimation and Error,4.02,3.07,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,31
MATH 110,MATH,110,NA,IntroToFunctionsAndCalculusI,3.23,3.33,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,21
MATH 111,MATH,111,NA,IntroToFunctionsAndCalculusII,3.2800000000000002,3.67,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,28
MATH 112,MATH,112,NA,CalcOfFunctionsOfOneVariable I,2.85,3.27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,12
MATH 115,MATH,115,NA,CalcOfFunctionsOfOneVariableII,2.9,3.3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,9
MATH 116,MATH,116,NA,Math Models in Biosciences I,3.9699999999999998,3.27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,51
MATH 118,MATH,118,NA,IntroFunctionsSeveralVariables,3.44,3.23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,22
MATH 120,MATH,120,NA,Calc:FunctionsSeveralVariables,3.15,3.31,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,22
MATH 121,MATH,121,NA,Math Models in Biosciences II,4.58,2.67,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,7
MATH 225,MATH,225,NA,Linear Algebra & Matrix Theory,3.37,3.71,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,22
MATH 230,MATH,230,NA,VectorCalculus&LinearAlgebra I,4.37,4.61,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,40
MATH 231,MATH,231,NA,VectorCalculus&LinearAlgebraII,4.39,4.55,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,75
MATH 235,MATH,235,NA,Reflection Groups,4.33,3.29,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,2
MATH 241,MATH,241,NA,Probability Theory,3.17,3.37,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,308
MATH 242,MATH,242,NA,Theory of Statistics,2.96,3.35,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,149
MATH 246,MATH,246,NA,OrdinaryDifferentialEquations,3.12,2.94,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,27
MATH 250,MATH,250,NA,Vector Analysis,3.6,3.99,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,24
MATH 270,MATH,270,NA,Set Theory,3.52,2.63,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,17
MATH 300,MATH,300,NA,Topics in Analysis,3.74,3.89,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,35
MATH 310,MATH,310,NA,Intro to Complex Analysis,3.42,3.5300000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,40
MATH 315,MATH,315,NA,Intermediate Complex Analysis,4.11,2.56,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,8
MATH 320,MATH,320,NA,Measure Theory and Integration,3.63,3.37,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,10
MATH 325,MATH,325,NA,Intro to Functional Analysis,3.96,3.44,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,20
MATH 330,MATH,330,NA,Advanced Probability,4.41,3.8200000000000003,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,34
MATH 345,MATH,345,NA,Modern Combinatorics,3.85,3.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,11
